"id","private","size","nace","region","single_shift"
"j_8113",1,"M","C","30",TRUE
"j_8114",1,"L","D.E","30",FALSE
"j_8115",1,"S","D.E","30",TRUE
"j_8116",1,"S","G","30",FALSE
"j_8117",1,"L","G","30",TRUE
"j_8118",1,"S","G","30",TRUE
"j_8119",1,"M","I","30",FALSE
"j_8120",1,"S","G","30",TRUE
"j_8121",1,"S","C","30",TRUE
"j_8122",0,"L","M","30",TRUE
"j_8123",1,"M","I","30",FALSE
"j_8124",1,"M","G","28",FALSE
"j_8125",1,"L","G","30",FALSE
"j_8126",1,"S","F","30",TRUE
"j_8127",1,"M","G","24",FALSE
"j_8128",1,"L","C","30",FALSE
"j_8129",1,"S","F","30",TRUE
"j_8130",1,"S","F","30",TRUE
"j_8131",1,"M","G","28",FALSE
"j_8132",1,"M","G","08",FALSE
"j_8133",1,"S","F","30",TRUE
"j_8134",1,"M","G","12",FALSE
"j_8135",1,"M","G","30",TRUE
"j_8136",1,"M","G","22",FALSE
"j_8137",1,"S","H","18",TRUE
"j_8138",1,"M","I","18",TRUE
"j_8139",1,"S","F","18",TRUE
"j_8140",1,"M","F","18",TRUE
"j_8141",1,"M","G","18",FALSE
"j_8142",1,"M","H","18",TRUE
"j_8143",1,"M","F","18",TRUE
"j_8144",1,"M","C","18",TRUE
"j_8145",1,"M","G","18",FALSE
"j_8146",1,"M","C","18",TRUE
"j_8147",1,"M","G","18",TRUE
"j_8148",1,"S","R.S","18",FALSE
"j_8149",1,"M","I","18",TRUE
"j_8150",1,"S","I","18",FALSE
"j_8151",1,"L","G","18",TRUE
"j_8152",1,"S","G","18",FALSE
"j_8153",1,"S","C","18",TRUE
"j_8154",1,"S","H","18",TRUE
"j_8155",1,"S","Q","18",TRUE
"j_8156",0,"M","O","18",TRUE
"j_8157",1,"S","G","18",TRUE
"j_8158",1,"M","G","18",TRUE
"j_8159",1,"M","C","18",TRUE
"j_8160",1,"M","G","18",TRUE
"j_8161",1,"S","G","18",TRUE
"j_8162",1,"S","F","18",TRUE
"j_8163",1,"L","G","18",TRUE
"j_8164",1,"S","K.L","18",TRUE
"j_8165",1,"M","I","18",FALSE
"j_8166",0,"M","R.S","18",TRUE
"j_8167",1,"L","G","18",FALSE
"j_8168",1,"M","G","18",FALSE
"j_8169",0,"S","R.S","18",TRUE
"j_8170",0,"L","Q","18",FALSE
"j_8171",1,"S","G","18",TRUE
"j_8172",1,"M","G","18",TRUE
"j_8173",1,"S","F","18",TRUE
"j_8174",1,"L","C","18",TRUE
"j_8175",1,"S","F","18",TRUE
"j_8176",1,"S","G","18",TRUE
"j_8177",1,"S","F","30",FALSE
"j_8178",1,"S","K.L","18",TRUE
"j_8179",1,"M","F","18",TRUE
"j_8180",1,"M","F","18",TRUE
"j_8181",0,"L","P","18",TRUE
"j_8182",1,"S","F","18",TRUE
"j_8183",0,"M","D.E","18",TRUE
"j_8184",1,"S","C","18",TRUE
"j_8185",1,"S","G","18",TRUE
"j_8186",1,"L","C","18",FALSE
"j_8187",1,"M","F","18",TRUE
"j_8188",1,"M","G","14",FALSE
"j_8189",1,"M","G","14",FALSE
"j_8190",1,"S","C","14",TRUE
"j_8191",1,"M","D.E","14",TRUE
"j_8192",1,"S","F","14",TRUE
"j_8193",1,"M","C","14",TRUE
"j_8194",1,"S","G","14",TRUE
"j_8195",1,"S","M","26",TRUE
"j_8196",1,"M","C","14",TRUE
"j_8197",1,"L","D.E","14",TRUE
"j_8198",0,"L","O","14",TRUE
"j_8199",0,"L","O","14",TRUE
"j_8200",1,"M","C","14",TRUE
"j_8201",1,"S","G","14",TRUE
"j_8202",0,"M","O","14",TRUE
"j_8203",0,"M","Q","14",TRUE
"j_8204",1,"M","C","14",TRUE
"j_8205",1,"L","G","14",TRUE
"j_8206",1,"S","G","14",TRUE
"j_8207",1,"M","F","14",TRUE
"j_8208",1,"M","F","14",TRUE
"j_8209",1,"M","C","14",TRUE
"j_8210",1,"M","R.S","14",TRUE
"j_8211",1,"M","I","14",TRUE
"j_8212",1,"M","I","14",FALSE
"j_8213",1,"M","F","14",TRUE
"j_8214",1,"S","G","14",FALSE
"j_8215",1,"S","F","14",TRUE
"j_8216",1,"M","I","14",FALSE
"j_8217",1,"S","G","14",FALSE
"j_8218",0,"L","Q","14",FALSE
"j_8219",1,"M","H","14",FALSE
"j_8220",1,"S","C","14",TRUE
"j_8221",1,"S","G","14",FALSE
"j_8222",1,"S","G","14",TRUE
"j_8223",1,"L","G","14",TRUE
"j_8224",1,"L","F","14",TRUE
"j_8225",1,"M","G","14",TRUE
"j_8226",1,"M","F","14",TRUE
"j_8227",1,"S","M","14",TRUE
"j_8228",0,"M","O","14",TRUE
"j_8229",1,"M","C","14",TRUE
"j_8230",0,"L","Q","14",TRUE
"j_8231",1,"S","G","14",TRUE
"j_8232",1,"S","Q","14",TRUE
"j_8233",1,"M","C","14",TRUE
"j_8234",1,"M","G","14",FALSE
"j_8235",1,"L","H","14",TRUE
"j_8236",1,"L","C","14",FALSE
"j_8237",1,"S","C","14",TRUE
"j_8238",1,"M","G","14",FALSE
"j_8239",1,"L","C","14",FALSE
"j_8240",1,"L","C","14",FALSE
"j_8241",1,"M","C","14",TRUE
"j_8242",1,"S","G","14",TRUE
"j_8243",1,"M","H","14",TRUE
"j_8244",1,"S","C","14",TRUE
"j_8245",1,"S","K.L","14",TRUE
"j_8246",1,"S","C","14",TRUE
"j_8247",1,"L","C","14",TRUE
"j_8248",1,"S","N","14",TRUE
"j_8249",1,"M","G","14",TRUE
"j_8250",1,"S","C","14",TRUE
"j_8251",1,"S","G","14",FALSE
"j_8252",1,"S","C","14",TRUE
"j_8253",1,"S","G","14",FALSE
"j_8254",1,"S","C","14",TRUE
"j_8255",1,"M","G","18",TRUE
"j_8256",1,"L","G","18",TRUE
"j_8257",1,"M","G","18",TRUE
"j_8258",1,"L","C","14",TRUE
"j_8259",1,"M","C","18",TRUE
"j_8260",0,"L","Q","18",TRUE
"j_8261",1,"M","C","18",FALSE
"j_8262",1,"S","C","18",TRUE
"j_8263",1,"S","C","18",FALSE
"j_8264",1,"M","C","18",FALSE
"j_8265",1,"M","C","18",TRUE
"j_8266",1,"L","G","14",FALSE
"j_8267",1,"S","H","18",TRUE
"j_8268",1,"M","G","18",TRUE
"j_8269",1,"M","F","18",TRUE
"j_8270",1,"S","C","18",TRUE
"j_8271",1,"S","G","18",TRUE
"j_8272",1,"S","C","18",TRUE
"j_8273",1,"M","G","18",FALSE
"j_8274",1,"M","G","18",TRUE
"j_8275",1,"M","F","18",TRUE
"j_8276",1,"L","C","18",FALSE
"j_8277",1,"S","G","18",TRUE
"j_8278",1,"S","I","18",FALSE
"j_8279",1,"M","F","18",TRUE
"j_8280",1,"S","G","18",FALSE
"j_8281",1,"L","C","18",FALSE
"j_8282",1,"S","G","18",TRUE
"j_8283",1,"M","Q","18",TRUE
"j_8284",1,"L","G","18",FALSE
"j_8285",1,"M","C","18",FALSE
"j_8286",1,"S","C","18",TRUE
"j_8287",1,"S","G","18",TRUE
"j_8288",1,"S","G","18",FALSE
"j_8289",1,"S","F","18",TRUE
"j_8290",1,"L","C","10",FALSE
"j_8291",1,"S","R.S","18",TRUE
"j_8292",1,"M","F","18",TRUE
"j_8293",0,"M","D.E","18",TRUE
"j_8294",1,"L","M","18",TRUE
"j_8295",1,"M","C","18",FALSE
"j_8296",1,"S","I","18",FALSE
"j_8297",1,"S","C","18",TRUE
"j_8298",1,"S","H","18",TRUE
"j_8299",1,"L","I","18",FALSE
"j_8300",1,"L","G","18",FALSE
"j_8301",1,"S","C","18",FALSE
"j_8302",1,"M","I","18",FALSE
"j_8303",1,"S","C","18",TRUE
"j_8304",1,"M","K.L","18",TRUE
"j_8305",1,"S","I","18",TRUE
"j_8306",1,"S","C","18",TRUE
"j_8307",1,"S","F","18",TRUE
"j_8308",1,"M","I","18",TRUE
"j_8309",1,"M","C","18",TRUE
"j_8310",1,"M","G","18",FALSE
"j_8311",1,"M","G","18",TRUE
"j_8312",1,"L","G","18",FALSE
"j_8313",1,"M","C","18",TRUE
"j_8314",1,"S","G","18",TRUE
"j_8315",1,"L","C","18",FALSE
"j_8316",1,"S","C","18",FALSE
"j_8317",1,"M","H","18",FALSE
"j_8318",1,"M","C","18",FALSE
"j_8319",1,"M","C","18",TRUE
"j_8320",1,"M","G","18",FALSE
"j_8321",1,"S","H","18",FALSE
"j_8322",1,"M","H","18",TRUE
"j_8323",1,"L","G","18",FALSE
"j_8324",1,"S","G","18",TRUE
"j_8325",1,"M","C","18",TRUE
"j_8326",1,"S","Q","18",TRUE
"j_8327",1,"M","C","18",TRUE
"j_8328",1,"M","C","18",TRUE
"j_8329",1,"M","G","18",TRUE
"j_8330",1,"L","H","18",FALSE
"j_8331",1,"M","F","18",FALSE
"j_8332",1,"M","K.L","18",TRUE
"j_8333",1,"S","H","18",FALSE
"j_8334",0,"L","Q","18",FALSE
"j_8335",0,"M","P","18",TRUE
"j_8336",1,"S","H","18",TRUE
"j_8337",1,"L","C","18",FALSE
"j_8338",1,"S","G","18",FALSE
"j_8339",1,"M","N","18",TRUE
"j_8340",1,"S","G","18",TRUE
"j_8341",1,"M","N","18",FALSE
"j_8342",1,"L","G","12",TRUE
"j_8343",1,"L","C","14",TRUE
"j_8344",1,"L","G","18",FALSE
"j_8345",1,"M","G","18",TRUE
"j_8346",1,"S","M","18",TRUE
"j_8347",1,"L","C","18",FALSE
"j_8348",1,"M","G","18",FALSE
"j_8349",1,"S","M","18",TRUE
"j_8350",1,"M","F","18",TRUE
"j_8351",1,"S","F","18",TRUE
"j_8352",1,"S","R.S","18",TRUE
"j_8353",1,"M","G","18",FALSE
"j_8354",1,"L","C","18",FALSE
"j_8355",1,"M","G","18",TRUE
"j_8356",1,"S","C","18",TRUE
"j_8357",1,"M","G","18",FALSE
"j_8358",1,"L","C","18",FALSE
"j_8359",1,"L","C","18",FALSE
"j_8360",1,"M","G","18",TRUE
"j_8361",1,"M","I","18",TRUE
"j_8362",1,"M","F","12",TRUE
"j_8363",1,"M","H","18",TRUE
"j_8364",1,"S","F","18",TRUE
"j_8365",1,"M","G","18",FALSE
"j_8366",1,"M","N","18",TRUE
"j_8367",1,"S","C","18",TRUE
"j_8368",1,"L","F","18",TRUE
"j_8369",1,"S","F","18",TRUE
"j_8370",1,"L","C","18",TRUE
"j_8371",1,"S","I","18",TRUE
"j_8372",1,"L","C","14",FALSE
"j_8373",0,"M","P","06",TRUE
"j_8374",1,"S","I","14",FALSE
"j_8375",1,"M","G","14",FALSE
"j_8376",1,"M","C","30",FALSE
"j_8377",1,"M","G","14",TRUE
"j_8378",1,"M","F","06",TRUE
"j_8379",1,"L","C","14",TRUE
"j_8380",1,"M","G","14",FALSE
"j_8381",1,"M","G","06",TRUE
"j_8382",0,"M","D.E","14",TRUE
"j_8383",1,"L","G","14",TRUE
"j_8384",1,"M","H","14",TRUE
"j_8385",1,"M","G","14",FALSE
"j_8386",1,"S","F","14",TRUE
"j_8387",1,"S","G","14",TRUE
"j_8388",1,"S","C","14",TRUE
"j_8389",1,"S","G","06",FALSE
"j_8390",1,"M","G","14",TRUE
"j_8391",1,"L","F","14",TRUE
"j_8392",1,"M","H","14",FALSE
"j_8393",1,"S","G","06",FALSE
"j_8394",1,"S","F","14",TRUE
"j_8395",1,"L","C","30",FALSE
"j_8396",1,"S","G","06",FALSE
"j_8397",1,"M","G","14",TRUE
"j_8398",1,"L","C","14",FALSE
"j_8399",1,"S","G","14",TRUE
"j_8400",1,"S","G","14",TRUE
"j_8401",0,"L","P","14",FALSE
"j_8402",1,"L","C","14",FALSE
"j_8403",1,"S","G","14",TRUE
"j_8404",1,"M","H","14",FALSE
"j_8405",1,"M","G","14",TRUE
"j_8406",1,"M","G","14",TRUE
"j_8407",1,"S","F","06",TRUE
"j_8408",1,"S","G","14",TRUE
"j_8409",1,"M","C","14",FALSE
"j_8410",1,"M","F","14",TRUE
"j_8411",1,"L","C","14",FALSE
"j_8412",1,"S","F","06",TRUE
"j_8413",1,"S","R.S","14",TRUE
"j_8414",1,"S","G","06",TRUE
"j_8415",1,"S","G","14",TRUE
"j_8416",1,"S","I","14",TRUE
"j_8417",1,"M","I","14",TRUE
"j_8418",1,"S","G","14",TRUE
"j_8419",1,"S","C","14",TRUE
"j_8420",0,"S","D.E","14",TRUE
"j_8421",1,"S","F","14",TRUE
"j_8422",1,"M","D.E","14",FALSE
"j_8423",1,"S","F","14",TRUE
"j_8424",1,"M","F","14",TRUE
"j_8425",1,"S","G","14",FALSE
"j_8426",1,"M","G","14",TRUE
"j_8427",1,"L","C","14",FALSE
"j_8428",1,"S","C","14",TRUE
"j_8429",0,"M","P","14",TRUE
"j_8430",1,"M","C","14",TRUE
"j_8431",0,"M","P","14",TRUE
"j_8432",1,"L","C","10",FALSE
"j_8433",1,"M","C","10",TRUE
"j_8434",1,"M","G","10",TRUE
"j_8435",1,"M","C","10",FALSE
"j_8436",1,"S","G","10",TRUE
"j_8437",1,"S","C","10",TRUE
"j_8438",1,"M","C","10",TRUE
"j_8439",1,"L","C","10",FALSE
"j_8440",1,"M","F","10",TRUE
"j_8441",1,"M","C","10",TRUE
"j_8442",1,"S","C","10",TRUE
"j_8443",1,"L","C","10",TRUE
"j_8444",1,"S","C","10",TRUE
"j_8445",1,"S","G","10",FALSE
"j_8446",1,"S","F","10",TRUE
"j_8447",1,"M","C","10",TRUE
"j_8448",1,"S","F","10",TRUE
"j_8449",1,"M","C","10",TRUE
"j_8450",1,"M","H","10",FALSE
"j_8451",1,"S","R.S","10",TRUE
"j_8452",1,"S","C","10",TRUE
"j_8453",1,"L","G","10",FALSE
"j_8454",1,"S","D.E","10",TRUE
"j_8455",1,"M","F","10",TRUE
"j_8456",1,"S","C","10",TRUE
"j_8457",1,"M","H","10",FALSE
"j_8458",1,"S","F","10",TRUE
"j_8459",1,"S","C","10",TRUE
"j_8460",1,"L","C","10",FALSE
"j_8461",1,"M","C","02",TRUE
"j_8462",1,"S","C","10",TRUE
"j_8463",1,"S","G","10",TRUE
"j_8464",1,"L","C","10",FALSE
"j_8465",1,"M","G","10",TRUE
"j_8466",1,"L","C","10",FALSE
"j_8467",1,"L","C","10",FALSE
"j_8468",1,"L","C","24",FALSE
"j_8469",1,"S","G","14",TRUE
"j_8470",1,"S","F","10",TRUE
"j_8471",1,"M","F","10",TRUE
"j_8472",0,"L","O","10",TRUE
"j_8473",1,"S","D.E","10",TRUE
"j_8474",0,"M","O","14",TRUE
"j_8475",1,"S","I","10",TRUE
"j_8476",1,"L","N","10",FALSE
"j_8477",1,"M","F","10",TRUE
"j_8478",1,"M","G","10",TRUE
"j_8479",1,"S","F","14",TRUE
"j_8480",1,"M","C","14",TRUE
"j_8481",1,"S","G","10",TRUE
"j_8482",1,"M","F","10",TRUE
"j_8483",1,"M","C","14",TRUE
"j_8484",1,"L","C","10",FALSE
"j_8485",1,"M","G","10",FALSE
"j_8486",1,"S","M","14",TRUE
"j_8487",1,"S","H","10",TRUE
"j_8488",1,"M","C","14",FALSE
"j_8489",1,"M","D.E","10",TRUE
"j_8490",1,"L","G","10",FALSE
"j_8491",1,"M","P","14",TRUE
"j_8492",0,"M","P","10",TRUE
"j_8493",1,"S","G","10",TRUE
"j_8494",1,"L","C","14",FALSE
"j_8495",1,"S","K.L","10",TRUE
"j_8496",1,"S","G","10",FALSE
"j_8497",1,"L","N","10",FALSE
"j_8498",1,"S","G","22",TRUE
"j_8499",1,"M","Q","22",TRUE
"j_8500",1,"S","I","22",FALSE
"j_8501",1,"S","G","22",FALSE
"j_8502",0,"L","O","22",TRUE
"j_8503",1,"S","F","22",TRUE
"j_8504",1,"S","F","22",TRUE
"j_8505",1,"M","F","22",TRUE
"j_8506",0,"L","D.E","22",TRUE
"j_8507",1,"M","I","22",TRUE
"j_8508",0,"L","D.E","22",FALSE
"j_8509",1,"S","F","22",TRUE
"j_8510",0,"M","D.E","22",TRUE
"j_8511",1,"L","F","22",FALSE
"j_8512",1,"M","G","22",TRUE
"j_8513",1,"S","C","22",TRUE
"j_8514",1,"M","C","22",TRUE
"j_8515",1,"S","H","22",TRUE
"j_8516",1,"M","G","22",TRUE
"j_8517",1,"S","F","22",TRUE
"j_8518",1,"S","G","22",TRUE
"j_8519",1,"S","I","22",TRUE
"j_8520",1,"M","G","22",FALSE
"j_8521",1,"S","M","22",TRUE
"j_8522",1,"L","F","22",TRUE
"j_8523",1,"S","H","22",FALSE
"j_8524",1,"M","N","22",TRUE
"j_8525",1,"L","G","22",FALSE
"j_8526",1,"L","C","22",FALSE
"j_8527",1,"L","C","22",TRUE
"j_8528",1,"L","C","22",FALSE
"j_8529",1,"M","C","22",TRUE
"j_8530",1,"L","N","22",FALSE
"j_8531",1,"M","C","22",TRUE
"j_8532",1,"M","C","22",FALSE
"j_8533",1,"S","F","22",TRUE
"j_8534",1,"S","G","22",FALSE
"j_8535",1,"L","C","22",FALSE
"j_8536",1,"S","F","22",TRUE
"j_8537",1,"S","G","22",TRUE
"j_8538",0,"L","F","22",TRUE
"j_8539",1,"M","F","22",TRUE
"j_8540",1,"S","F","22",TRUE
"j_8541",1,"L","C","22",FALSE
"j_8542",1,"S","G","32",TRUE
"j_8543",1,"S","M","22",TRUE
"j_8544",1,"S","F","22",TRUE
"j_8545",1,"M","G","30",FALSE
"j_8546",1,"M","Q","22",FALSE
"j_8547",1,"S","F","32",TRUE
"j_8548",1,"M","C","22",TRUE
"j_8549",0,"M","P","22",TRUE
"j_8550",1,"M","C","22",TRUE
"j_8551",1,"M","F","22",TRUE
"j_8552",1,"S","Q","22",TRUE
"j_8553",1,"S","I","22",FALSE
"j_8554",0,"M","O","22",TRUE
"j_8555",1,"S","K.L","22",TRUE
"j_8556",1,"M","G","22",TRUE
"j_8557",0,"L","I","22",FALSE
"j_8558",1,"S","G","22",FALSE
"j_8559",1,"S","G","22",TRUE
"j_8560",1,"L","C","22",FALSE
"j_8561",1,"S","C","22",TRUE
"j_8562",1,"L","N","22",TRUE
"j_8563",1,"S","F","22",TRUE
"j_8564",1,"S","Q","22",TRUE
"j_8565",0,"M","O","22",TRUE
"j_8566",1,"S","G","22",FALSE
"j_8567",1,"S","F","22",TRUE
"j_8568",1,"S","G","22",TRUE
"j_8569",1,"S","R.S","22",FALSE
"j_8570",1,"S","H","22",TRUE
"j_8571",1,"S","C","22",FALSE
"j_8572",0,"L","Q","22",FALSE
"j_8573",1,"M","I","22",FALSE
"j_8574",1,"S","G","22",FALSE
"j_8575",1,"M","C","22",FALSE
"j_8576",1,"M","G","22",FALSE
"j_8577",1,"M","I","22",TRUE
"j_8578",1,"L","C","22",FALSE
"j_8579",1,"S","I","22",FALSE
"j_8580",1,"M","G","22",TRUE
"j_8581",1,"M","C","22",FALSE
"j_8582",1,"M","Q","22",FALSE
"j_8583",1,"S","M","22",TRUE
"j_8584",1,"M","G","22",FALSE
"j_8585",1,"M","R.S","22",TRUE
"j_8586",1,"M","K.L","22",TRUE
"j_8587",1,"M","G","22",TRUE
"j_8588",1,"M","H","22",TRUE
"j_8589",0,"M","D.E","22",TRUE
"j_8590",1,"S","G","22",TRUE
"j_8591",1,"S","C","22",TRUE
"j_8592",1,"S","I","22",TRUE
"j_8593",1,"M","G","22",TRUE
"j_8594",1,"S","F","22",TRUE
"j_8595",1,"L","C","22",FALSE
"j_8596",1,"L","C","22",TRUE
"j_8597",1,"S","G","28",TRUE
"j_8598",1,"M","G","28",FALSE
"j_8599",1,"L","C","28",FALSE
"j_8600",1,"L","I","28",FALSE
"j_8601",1,"L","C","14",FALSE
"j_8602",0,"M","O","20",TRUE
"j_8603",1,"L","F","28",TRUE
"j_8604",1,"S","R.S","28",TRUE
"j_8605",1,"M","F","28",TRUE
"j_8606",1,"M","C","20",TRUE
"j_8607",1,"M","F","20",FALSE
"j_8608",1,"S","C","28",TRUE
"j_8609",1,"M","G","28",TRUE
"j_8610",1,"S","G","20",TRUE
"j_8611",1,"S","H","28",TRUE
"j_8612",1,"S","M","28",FALSE
"j_8613",1,"M","C","20",TRUE
"j_8614",1,"S","I","28",FALSE
"j_8615",1,"S","G","20",TRUE
"j_8616",1,"S","F","28",TRUE
"j_8617",1,"S","G","28",FALSE
"j_8618",1,"M","I","28",FALSE
"j_8619",1,"M","C","28",TRUE
"j_8620",1,"S","I","28",FALSE
"j_8621",1,"S","G","28",TRUE
"j_8622",1,"S","G","28",FALSE
"j_8623",1,"M","C","28",FALSE
"j_8624",0,"L","Q","28",FALSE
"j_8625",1,"L","C","28",TRUE
"j_8626",1,"S","F","20",TRUE
"j_8627",1,"M","I","28",TRUE
"j_8628",1,"M","H","28",FALSE
"j_8629",1,"L","C","28",TRUE
"j_8630",1,"M","F","28",TRUE
"j_8631",1,"L","G","28",TRUE
"j_8632",1,"L","G","28",TRUE
"j_8633",1,"S","I","28",FALSE
"j_8634",1,"M","H","28",TRUE
"j_8635",0,"M","O","20",TRUE
"j_8636",0,"L","O","28",TRUE
"j_8637",0,"M","O","28",TRUE
"j_8638",0,"M","O","28",TRUE
"j_8639",1,"M","H","20",FALSE
"j_8640",1,"S","C","20",TRUE
"j_8641",1,"M","G","20",FALSE
"j_8642",1,"S","G","20",TRUE
"j_8643",1,"S","G","32",TRUE
"j_8644",1,"S","G","32",TRUE
"j_8645",1,"M","F","32",TRUE
"j_8646",1,"L","C","32",TRUE
"j_8647",1,"L","C","32",TRUE
"j_8648",0,"L","K.L","32",TRUE
"j_8649",1,"M","H","32",FALSE
"j_8650",1,"S","I","32",FALSE
"j_8651",1,"S","I","32",TRUE
"j_8652",1,"S","N","32",TRUE
"j_8653",1,"S","G","32",FALSE
"j_8654",1,"S","R.S","32",FALSE
"j_8655",1,"M","P","32",FALSE
"j_8656",1,"S","G","32",TRUE
"j_8657",1,"S","Q","22",TRUE
"j_8658",1,"M","G","32",FALSE
"j_8659",0,"M","Q","32",TRUE
"j_8660",1,"S","F","32",TRUE
"j_8661",0,"L","P","32",TRUE
"j_8662",0,"M","D.E","32",TRUE
"j_8663",1,"M","C","32",TRUE
"j_8664",0,"L","R.S","32",FALSE
"j_8665",0,"M","P","32",TRUE
"j_8666",0,"L","K.L","32",TRUE
"j_8667",1,"S","G","32",TRUE
"j_8668",0,"M","Q","32",TRUE
"j_8669",1,"L","C","32",FALSE
"j_8670",1,"S","Q","32",TRUE
"j_8671",1,"M","C","32",FALSE
"j_8672",1,"M","F","32",TRUE
"j_8673",1,"M","H","32",TRUE
"j_8674",1,"L","K.L","32",FALSE
"j_8675",1,"L","I","32",FALSE
"j_8676",0,"L","D.E","32",TRUE
"j_8677",1,"L","G","32",FALSE
"j_8678",1,"S","K.L","32",TRUE
"j_8679",1,"S","F","32",TRUE
"j_8680",1,"M","G","32",FALSE
"j_8681",0,"M","P","32",FALSE
"j_8682",1,"M","C","32",TRUE
"j_8683",1,"M","G","32",FALSE
"j_8684",1,"S","G","32",TRUE
"j_8685",0,"L","P","32",TRUE
"j_8686",1,"L","C","32",TRUE
"j_8687",1,"S","I","32",FALSE
"j_8688",1,"S","I","32",TRUE
"j_8689",1,"S","F","32",TRUE
"j_8690",1,"M","C","32",TRUE
"j_8691",1,"M","F","32",TRUE
"j_8692",1,"S","F","32",TRUE
"j_8693",1,"M","I","32",TRUE
"j_8694",1,"M","G","32",TRUE
"j_8695",1,"S","C","04",TRUE
"j_8696",1,"M","H","32",FALSE
"j_8697",0,"M","Q","32",TRUE
"j_8698",1,"M","I","32",FALSE
"j_8699",1,"S","H","32",TRUE
"j_8700",1,"S","C","32",TRUE
"j_8701",1,"S","C","32",TRUE
"j_8702",1,"M","H","32",TRUE
"j_8703",1,"L","C","32",TRUE
"j_8704",1,"L","C","32",FALSE
"j_8705",1,"L","P","32",TRUE
"j_8706",1,"S","F","32",TRUE
"j_8707",1,"S","G","32",TRUE
"j_8708",1,"M","M","32",TRUE
"j_8709",1,"L","I","32",FALSE
"j_8710",1,"L","C","32",FALSE
"j_8711",1,"M","I","32",FALSE
"j_8712",0,"M","P","32",TRUE
"j_8713",1,"L","C","32",FALSE
"j_8714",1,"S","F","32",TRUE
"j_8715",1,"L","C","32",FALSE
"j_8716",1,"M","G","32",TRUE
"j_8717",1,"L","N","32",TRUE
"j_8718",1,"L","I","32",TRUE
"j_8719",1,"M","G","32",TRUE
"j_8720",1,"S","H","32",TRUE
"j_8721",1,"M","K.L","32",FALSE
"j_8722",1,"L","C","32",FALSE
"j_8723",1,"M","F","32",TRUE
"j_8724",0,"M","O","32",TRUE
"j_8725",1,"M","D.E","32",TRUE
"j_8726",1,"S","G","32",FALSE
"j_8727",1,"L","C","32",TRUE
"j_8728",1,"S","G","32",FALSE
"j_8729",1,"S","C","32",FALSE
"j_8730",0,"M","O","32",TRUE
"j_8731",1,"L","C","32",FALSE
"j_8732",1,"S","K.L","32",TRUE
"j_8733",1,"S","R.S","32",FALSE
"j_8734",0,"M","R.S","32",TRUE
"j_8735",1,"S","C","32",TRUE
"j_8736",1,"L","C","32",TRUE
"j_8737",1,"S","H","32",TRUE
"j_8738",1,"S","F","18",TRUE
"j_8739",1,"M","C","18",TRUE
"j_8740",1,"M","C","18",TRUE
"j_8741",1,"S","H","18",TRUE
"j_8742",1,"S","J","26",TRUE
"j_8743",1,"M","G","26",TRUE
"j_8744",1,"S","G","26",FALSE
"j_8745",1,"S","I","26",TRUE
"j_8746",1,"M","F","18",TRUE
"j_8747",1,"S","R.S","26",TRUE
"j_8748",1,"S","G","18",TRUE
"j_8749",1,"L","N","18",FALSE
"j_8750",1,"M","G","18",TRUE
"j_8751",1,"S","G","26",FALSE
"j_8752",1,"M","C","18",FALSE
"j_8753",1,"M","C","26",FALSE
"j_8754",1,"M","C","26",TRUE
"j_8755",1,"M","G","06",TRUE
"j_8756",1,"M","F","18",TRUE
"j_8757",1,"L","C","18",FALSE
"j_8758",1,"S","G","18",FALSE
"j_8759",1,"M","C","26",TRUE
"j_8760",1,"L","C","26",TRUE
"j_8761",1,"S","I","18",FALSE
"j_8762",1,"M","G","26",TRUE
"j_8763",1,"L","N","26",FALSE
"j_8764",1,"S","G","26",FALSE
"j_8765",1,"L","D.E","26",FALSE
"j_8766",0,"L","D.E","06",TRUE
"j_8767",1,"S","G","18",TRUE
"j_8768",1,"L","M","26",FALSE
"j_8769",1,"S","C","06",TRUE
"j_8770",1,"S","C","18",TRUE
"j_8771",1,"L","N","18",FALSE
"j_8772",1,"S","G","26",FALSE
"j_8773",1,"M","F","18",TRUE
"j_8774",0,"M","D.E","18",TRUE
"j_8775",1,"S","I","06",FALSE
"j_8776",1,"M","G","26",TRUE
"j_8777",1,"L","G","18",FALSE
"j_8778",1,"L","C","18",FALSE
"j_8779",0,"M","O","26",TRUE
"j_8780",0,"L","O","26",TRUE
"j_8781",0,"M","O","18",TRUE
"j_8782",1,"M","G","18",TRUE
"j_8783",1,"S","I","18",FALSE
"j_8784",1,"S","C","18",TRUE
"j_8785",1,"S","H","18",FALSE
"j_8786",1,"S","F","18",TRUE
"j_8787",0,"L","Q","18",TRUE
"j_8788",1,"M","I","18",FALSE
"j_8789",1,"L","C","18",FALSE
"j_8790",1,"L","C","18",TRUE
"j_8791",1,"L","N","18",TRUE
"j_8792",1,"S","H","18",TRUE
"j_8793",1,"M","Q","18",TRUE
"j_8794",1,"M","G","18",TRUE
"j_8795",1,"M","C","18",FALSE
"j_8796",1,"M","I","18",FALSE
"j_8797",1,"M","C","18",TRUE
"j_8798",1,"L","N","18",FALSE
"j_8799",1,"S","F","18",TRUE
"j_8800",1,"S","I","18",TRUE
"j_8801",1,"S","F","18",TRUE
"j_8802",1,"L","C","18",FALSE
"j_8803",1,"L","C","30",FALSE
"j_8804",1,"M","C","18",TRUE
